ORF_locus	strand	length	start_codon	ribo_count	ribo_rpkm	ribo_coverage	SD_score	SD_pos	prob	ORF_type	Reference	Distance_from_aTIS
NC_002516.2:4965519-4965944	-	426	ATG	377	1375.2333747326	0.377622377622378	-2.09757364818538	4965953	0.746417860713096	Intergenic	NA	NA
NC_002516.2:4971989-4973332	-	1344	ATG	52	60.4126787763649	0.0356347438752784	-2.88215463737047	4973338	0.634455181606131	Intergenic	NA	NA
NC_002516.2:4973403-4974029	-	627	TTG	42	104.328049117646	0.0571428571428571	-1.81559759497555	4974035	0.601799400199933	Intergenic	NA	NA
NC_002516.2:4974697-4976595	-	1899	ATG	174	143.163095792353	0.0604626708727655	-1.74319411768345	4976602	0.787737420859713	Intergenic	NA	NA
NC_002516.2:4976610-4977524	-	915	ATG	136	231.840109150323	0.115468409586057	-1.95469989180444	4977530	0.718760413195601	Intergenic	NA	NA
NC_002516.2:4978962-4979717	-	756	ATG	21	43.2982022029754	0.0250329380764163	-1.58140414488735	4979724	0.935354881706098	Intergenic	NA	NA
NC_002516.2:4981049-4982101	-	1053	ATG	118	174.868036873326	0.0852272727272727	-1.57924711145602	4982108	0.990003332222593	Intergenic	NA	NA
NC_002516.2:4982107-4983426	-	1320	ATG	145	171.514366463249	0.0770975056689342	-1.8164761623238	4983432	0.847050983005665	Intergenic	NA	NA
NC_002516.2:4983555-4984187	-	633	ATG	85	209.148211674525	0.0943396226415094	-1.95080993675403	4984195	0.674775074975008	Intergenic	NA	NA
NC_002516.2:4984208-4985656	-	1449	GTG	305	328.71957624878	0.119146005509642	-1.58115600985984	4985663	0.939686771076308	Intergenic	NA	NA
NC_002516.2:4985494-4985742	-	249	TTG	67	416.070195885848	0.154761904761905	-1.81244687135615	4985750	0.585138287237587	Intergenic	NA	NA
NC_002516.2:4986814-4987284	-	471	ATG	94	310.342930919578	0.116033755274262	-1.58031063418991	4987291	0.72542485838054	Intergenic	NA	NA
NC_002516.2:4988085-4988891	-	807	ATG	73	141.03606639978	0.0716049382716049	-1.64376909454125	4988898	0.572475841386205	Intergenic	NA	NA
NC_002516.2:4998066-4998512	-	447	ATG	3	10.4328049117646	0.00666666666666667	-1.57924711145602	4998519	0.582472509163612	Intergenic	NA	NA
NC_002516.2:5000455-5001801	-	1347	ATG	42	48.6864229215679	0.0288888888888889	-1.80049404652177	5001809	0.504165278240586	Intergenic	NA	NA
NC_002516.2:5002458-5003483	-	1026	TTG	43	65.3951328288449	0.032069970845481	-1.80896134280955	5003491	0.502165944685105	Intergenic	NA	NA
NC_002516.2:5004801-5008628	-	3828	ATG	93	37.9894618948357	0.0200991908117985	-2.11594034414547	5008637	0.682105964678441	Intergenic	NA	NA
NC_002516.2:5008646-5010100	-	1455	ATG	127	136.313397509681	0.056241426611797	-1.84395018236682	5010108	0.634455181606131	Intergenic	NA	NA
NC_002516.2:5012397-5013431	-	1035	ATG	138	208.053045928253	0.0886319845857418	-2.25930350260145	5013440	0.658780406531156	Intergenic	NA	NA
NC_002516.2:5017963-5018685	-	723	GTG	26	56.0439933276608	0.0289256198347107	-1.80319370496906	5018693	0.506164611796068	Intergenic	NA	NA
NC_002516.2:5018759-5019466	-	708	GTG	11	24.211150639116	0.0140646976090014	-1.72667013041144	5019473	0.673108963678774	Intergenic	NA	NA
NC_002516.2:5020405-5024982	-	4578	ATG	319	108.97396093166	0.0554464090809867	-3.27538089163802	5024992	0.669776741086305	Intergenic	NA	NA
NC_002516.2:5024982-5025629	-	648	ATG	43	103.366500277852	0.0537634408602151	-1.95080993675403	5025637	0.658447184271909	Intergenic	NA	NA
NC_002516.2:5025617-5027383	-	1767	ATG	126	111.401137193418	0.0587570621468927	-1.85826668407276	5027391	0.694768410529823	Intergenic	NA	NA
NC_002516.2:5027425-5027646	-	222	ATG	10	69.552032745097	0.0444444444444444	-1.80049404652177	5027654	0.50049983338887	Intergenic	NA	NA
NC_002516.2:5048887-5049639	-	753	ATG	5	10.3500048727823	0.00661375661375661	-1.87120395753063	5049647	0.59680106631123	Intergenic	NA	NA
NC_002516.2:5060118-5061278	-	1161	ATG	184	247.375786567613	0.101374570446735	-1.5805255775391	5061285	0.966011329556814	Intergenic	NA	NA
NC_002516.2:5061733-5063751	-	2019	GTG	29	22.4444616054282	0.0113748763600396	-1.58031063418991	5063758	0.608463845384872	Intergenic	NA	NA
NC_002516.2:5069085-5069507	-	423	TTG	930	3416.37625631727	0.598591549295775	-1.65102054519878	5069514	0.589470176607797	Intergenic	NA	NA
NC_002516.2:5075413-5075880	-	468	GTG	76	252.513749456722	0.0424628450106157	-1.57924711145602	5075887	0.532155948017328	Intergenic	NA	NA
NC_002516.2:5075880-5076302	-	423	ATG	86	315.922965637941	0.0610328638497653	-1.58065996639344	5076309	0.665778073975342	Intergenic	NA	NA
NC_002516.2:5087411-5089972	-	2562	ATG	173	105.548260218437	0.0530214424951267	-1.58798381212982	5089979	0.831722759080307	Intergenic	NA	NA
NC_002516.2:5090131-5090856	-	726	ATG	17	36.4933505144028	0.0205761316872428	-1.59983095922747	5090863	0.608463845384872	Intergenic	NA	NA
NC_002516.2:5090856-5091815	-	960	ATG	32	52.0015198094183	0.0301142263759086	-4.03533955273813	5091829	0.639453515494835	Intergenic	NA	NA
NC_002516.2:5096371-5097462	-	1092	GTG	60	85.749081466558	0.0438356164383562	-1.83083871459188	5097470	0.734755081639453	Intergenic	NA	NA
NC_002516.2:5104989-5105930	-	942	ATG	71	117.576055354807	0.0645502645502646	-2.07874205238172	5105935	0.713762079306898	Intergenic	NA	NA
NC_002516.2:5106019-5106456	-	438	ATG	38	134.845777771106	0.072562358276644	-1.80049404652177	5106464	0.960679773408864	Intergenic	NA	NA
NC_002516.2:5106452-5106958	-	507	ATG	64	196.382210103803	0.0803921568627451	-2.09726539477784	5106967	0.705098300566478	Intergenic	NA	NA
NC_002516.2:5106954-5109782	-	2829	ATG	490	270.766652900669	0.101341807909605	-1.65186975442699	5109789	0.776741086304565	Intergenic	NA	NA
NC_002516.2:5109809-5110507	-	699	TTG	29	64.6477227438402	0.0284900284900285	-1.80896134280955	5110515	0.514161946017994	Intergenic	NA	NA
NC_002516.2:5113008-5113469	-	462	ATG	50	168.271046963944	0.0752688172043011	-1.81538265162636	5113475	0.915361546151283	Intergenic	NA	NA
NC_002516.2:5113484-5114599	-	1116	ATG	79	110.481446116542	0.063449508489723	-1.87296084558787	5114607	0.881372875708097	Intergenic	NA	NA
NC_002516.2:5114673-5115890	-	1218	ATG	217	278.122686222716	0.0851760851760852	-1.57924711145602	5115897	0.956347884038654	Intergenic	NA	NA
NC_002516.2:5116035-5116289	-	255	ATG	924	5604.59984794793	0.531007751937985	-1.86514972077599	5116295	0.901032989003665	Intergenic	NA	NA
NC_002516.2:5116316-5116624	-	309	ATG	787	3947.41224305707	0.58974358974359	-2.07027475609394	5116629	0.849383538820393	Intergenic	NA	NA
NC_002516.2:5120638-5121252	-	615	ATG	47	119.015007488576	0.0647249190938511	-1.81573198382989	5121258	0.874041986004665	Intergenic	NA	NA
NC_002516.2:5121902-5122387	-	486	ATG	16	51.203950487188	0.032719836400818	-4.15262308195772	5122392	0.6107964011996	Intergenic	NA	NA
NC_002516.2:5123056-5124180	-	1125	GTG	100	138.734107869209	0.0611702127659574	-1.80049404652177	5124188	0.763078973675442	Intergenic	NA	NA
NC_002516.2:5128566-5129117	-	552	ATG	21	59.2132170667718	0.0306306306306306	-1.57924711145602	5129124	0.734421859380207	Intergenic	NA	NA
NC_002516.2:5137420-5138334	-	915	GTG	122	207.97421556132	0.103485838779956	-1.72288762795176	5138341	0.565144951682772	Intergenic	NA	NA
NC_002516.2:5141789-5142817	-	1029	GTG	11	16.6803566903212	0.00968992248062015	-1.8013394221917	5142825	0.664778407197601	Intergenic	NA	NA
NC_002516.2:5146910-5148571	-	1662	TTG	134	125.945572808689	0.0666666666666667	-1.80164767559924	5148579	0.940019993335555	Intergenic	NA	NA
NC_002516.2:5162475-5162906	-	432	GTG	11	39.5727082860035	0.0229885057471264	-1.81431912889247	5162912	0.505164945018327	Intergenic	NA	NA
NC_002516.2:5163791-5165854	-	2064	ATG	217	164.290178944333	0.0807934204160619	-1.84945622734033	5165862	0.525824725091636	Intergenic	NA	NA
NC_002516.2:5165952-5166485	-	534	TTG	181	527.468628220498	0.167597765363128	-1.70667403650305	5166492	0.524491836054648	Intergenic	NA	NA
NC_002516.2:5166194-5166697	-	504	ATG	619	1910.62314804209	0.337278106508876	-1.81573198382989	5166703	0.87137620793069	Intergenic	NA	NA
NC_002516.2:5167287-5167850	-	564	ATG	7	19.3200090958603	0.0105820105820106	-1.5805255775391	5167857	0.643118960346551	Intergenic	NA	NA
NC_002516.2:5179440-5182268	-	2829	ATG	24	13.2620401420736	0.00847457627118644	-1.58140414488735	5182275	0.568810396534489	Intergenic	NA	NA
NC_002516.2:5184645-5186348	-	1704	ATG	68	62.3401347978901	0.0333919156414763	-1.81622802729629	5186354	0.865378207264245	Intergenic	NA	NA
NC_002516.2:5186414-5192032	-	5619	GTG	132	36.7430695931943	0.020099608680185	-1.60812550220784	5192039	0.50483172275908	Intergenic	NA	NA
NC_002516.2:5207038-5207622	-	585	ATG	16	42.5828771908757	0.0238095238095238	-1.58031063418991	5207629	0.790069976674442	Intergenic	NA	NA
NC_002516.2:521633-522154	-	522	GTG	24	71.5392336806712	0.0438095238095238	-1.8008433787253	522162	0.578473842052649	Intergenic	NA	NA
NC_002516.2:521970-522338	-	369	GTG	11	46.2745379150847	0.0295698924731183	-1.58031063418991	522345	0.603798733755415	Intergenic	NA	NA
NC_002516.2:5229462-5229980	-	519	ATG	440	1319.09027620012	0.275862068965517	-1.87120395753063	5229988	0.813062312562479	Intergenic	NA	NA
NC_002516.2:5231656-5232483	-	828	ATG	43	80.9766446219992	0.0373044524669073	-1.76143687776586	5232490	0.739086971009663	Intergenic	NA	NA
NC_002516.2:5232488-5233567	-	1080	ATG	31	44.7945917264129	0.0221606648199446	-3.20077802484514	5233577	0.667110963012329	Intergenic	NA	NA
NC_002516.2:5233588-5234853	-	1266	ATG	18	22.1974572590735	0.0141843971631206	-1.95795964538821	5234859	0.58813728757081	Intergenic	NA	NA
NC_002516.2:5242574-5242849	-	276	ATG	8	44.8722791903852	0.025089605734767	-1.87296084558787	5242857	0.502832389203599	Intergenic	NA	NA
NC_002516.2:5270414-5271424	-	1011	ATG	33	50.9293730899749	0.0305719921104536	-1.83236457769895	5271432	0.804398533822059	Intergenic	NA	NA
NC_002516.2:5271488-5272300	-	813	ATG	64	122.738881314877	0.0575980392156863	-1.86395250687311	5272308	0.742419193602133	Intergenic	NA	NA
NC_002516.2:5272300-5272497	-	198	GTG	155	1206.77967262948	0.203980099502488	-1.7084064460574	5272504	0.612129290236588	Intergenic	NA	NA
NC_002516.2:5272458-5273471	-	1014	ATG	2279	3506.83811119637	0.404129793510324	-1.61095594782728	5273478	0.88103965344885	Intergenic	NA	NA
NC_002516.2:5274011-5275732	-	1722	GTG	435	394.632185792833	0.151884057971014	-1.58140414488735	5275739	0.897367544151949	Intergenic	NA	NA
NC_002516.2:5277971-5279842	-	1872	GTG	42	35.0542245035289	0.0176	-1.86395250687311	5279850	0.516161279573475	Intergenic	NA	NA
NC_002516.2:5285271-5286035	-	765	ATG	6	12.2259432559741	0.0078125	-1.60129586994769	5286042	0.651116294568477	Intergenic	NA	NA
NC_002516.2:5293768-5295000	-	1233	ATG	32	40.5157472301536	0.0202265372168285	-2.07112013176387	5295005	0.806064645118294	Intergenic	NA	NA
NC_002516.2:5300317-5301021	-	705	ATG	8	17.6827201894314	0.0112994350282486	-2.07297441454124	5301026	0.60113295568144	Intergenic	NA	NA
NC_002516.2:5322513-5322707	-	195	ATG	302	2386.89930557037	0.484848484848485	-1.57924711145602	5322714	0.983338887037654	Intergenic	NA	NA
NC_002516.2:5322760-5323101	-	342	ATG	370	1678.32079015343	0.414492753623188	-1.58031063418991	5323108	0.971342885704765	Intergenic	NA	NA
NC_002516.2:5323377-5325479	-	2103	GTG	1176	873.858872951219	0.236467236467236	-2.13981365449023	5325486	0.753082305898034	Intergenic	NA	NA
NC_002516.2:5325656-5325922	-	267	ATG	641	3715.23774913393	0.518518518518518	-1.82285364888748	5325928	0.905031656114628	Intergenic	NA	NA
NC_002516.2:5326021-5326932	-	912	GTG	38	64.9912437126316	0.0360655737704918	-1.58115600985984	5326939	0.880373208930357	Intergenic	NA	NA
NC_002516.2:5326938-5327324	-	387	ATG	26	104.328049117646	0.0307692307692308	-1.58809038596592	5327331	0.68977007664112	Intergenic	NA	NA
NC_002516.2:5327430-5329949	-	2520	ATG	752	466.436937791138	0.167657550535077	-1.58031063418991	5329956	0.968343885371543	Intergenic	NA	NA
NC_002516.2:5329980-5331458	-	1479	ATG	503	531.143812815543	0.199055330634278	-1.81622802729629	5331464	0.950016661112962	Intergenic	NA	NA
NC_002516.2:5331506-5331961	-	456	GTG	76	259.115416109185	0.111111111111111	-1.58115600985984	5331968	0.941352882372542	Intergenic	NA	NA
NC_002516.2:5332357-5332743	-	387	ATG	192	770.422516561075	0.261538461538462	-1.82285364888748	5332749	0.706764411862712	Intergenic	NA	NA
NC_002516.2:5332749-5333501	-	753	ATG	170	351.900165674598	0.119047619047619	-1.81622802729629	5333507	0.745418193935355	Intergenic	NA	NA
NC_002516.2:5333570-5334904	-	1335	ATG	163	190.644305001976	0.0769805680119581	-1.58778163145103	5334911	0.944685104965012	Intergenic	NA	NA
NC_002516.2:5334924-5335772	-	849	ATG	50	91.8380714063781	0.0492957746478873	-1.59014524941311	5335779	0.577474175274908	Intergenic	NA	NA
NC_002516.2:5335785-5337710	-	1926	TTG	878	712.286369559042	0.177812337998963	-1.69636569630123	5337717	0.662779073642119	Intergenic	NA	NA
NC_002516.2:5337903-5338523	-	621	GTG	48	120.378518212668	0.0608974358974359	-1.8164761623238	5338529	0.934355214928357	Intergenic	NA	NA
NC_002516.2:5338872-5339360	-	489	TTG	17	54.0724644817065	0.0304878048780488	-1.83667111908266	5339366	0.514828390536488	Intergenic	NA	NA
NC_002516.2:5339394-5339867	-	474	ATG	52	170.599325601181	0.090146750524109	-1.85938027725901	5339873	0.722425858047318	Intergenic	NA	NA
NC_002516.2:5339867-5343085	-	3219	ATG	300	145.709565806768	0.0695220360024829	-2.07874205238172	5343090	0.682772409196934	Intergenic	NA	NA
NC_002516.2:5343108-5343755	-	648	ATG	26	62.5006745866079	0.0337941628264209	-1.81573198382989	5343761	0.964678440519827	Intergenic	NA	NA
NC_002516.2:5343770-5344963	-	1194	GTG	82	107.204260998082	0.0534670008354219	-2.00213661293441	5344970	0.505164945018327	Intergenic	NA	NA
NC_002516.2:5345089-5345892	-	804	ATG	86	166.769743942705	0.0830235439900867	-1.81559759497555	5345898	0.967677440853049	Intergenic	NA	NA
NC_002516.2:5345952-5347082	-	1131	ATG	117	161.460076015404	0.0652557319223986	-1.69795830031494	5347089	0.868043985338221	Intergenic	NA	NA
NC_002516.2:5347201-5349111	-	1911	ATG	645	527.363571166782	0.18025078369906	-1.81538265162636	5349117	0.910696434521826	Intergenic	NA	NA
NC_002516.2:5349204-5349761	-	558	ATG	88	245.477762629754	0.114081996434938	-1.80816722446168	5349769	0.946017994001999	Intergenic	NA	NA
NC_002516.2:5351678-5352079	-	402	ATG	322	1244.2085857734	0.303703703703704	-1.81032866174497	5352087	0.874041986004665	Intergenic	NA	NA
NC_002516.2:5353076-5353507	-	432	ATG	21	75.5478976369157	0.0459770114942529	-1.73536418056551	5353514	0.692769076974342	Intergenic	NA	NA
NC_002516.2:5372594-5373868	-	1275	ATG	11	13.4695838062688	0.00860719874804382	-1.81559759497555	5373874	0.741752749083639	Intergenic	NA	NA
NC_002516.2:5392526-5394448	-	1923	GTG	11	8.93776121724378	0.00571131879543095	-1.8008433787253	5394456	0.520493168943685	Intergenic	NA	NA
NC_002516.2:5400675-5401331	-	657	GTG	13	30.8241963302135	0.0181818181818182	-1.62927281500847	5401338	0.521159613462179	Intergenic	NA	NA
NC_002516.2:5401121-5401708	-	588	ATG	65	172.114801843831	0.0862944162436548	-1.81538265162636	5401714	0.903032322559147	Intergenic	NA	NA
NC_002516.2:5402019-5402945	-	927	ATG	9	15.144394226755	0.00537634408602151	-1.5805255775391	5402952	0.501166277907364	Intergenic	NA	NA
NC_002516.2:5415416-5418124	-	2709	ATG	3	1.73110700969545	0.00110619469026549	-1.58031063418991	5418131	0.567810729756748	Intergenic	NA	NA
NC_002516.2:5420326-5421726	-	1401	ATG	15	16.7192386406483	0.00925925925925926	-1.81622802729629	5421732	0.742419193602133	Intergenic	NA	NA
NC_002516.2:542173-544347	-	2175	ATG	273	196.153976646813	0.0872359963269054	-1.81653628070383	544353	0.9296901032989	Intergenic	NA	NA
NC_002516.2:5424764-5426110	-	1347	GTG	105	121.71605730392	0.0577777777777778	-1.83236457769895	5426118	0.636121292902366	Intergenic	NA	NA
NC_002516.2:5425600-5426898	-	1299	ATG	106	127.405221272701	0.0576036866359447	-1.58798381212982	5426905	0.828057314228591	Intergenic	NA	NA
NC_002516.2:5426898-5427686	-	789	ATG	135	266.747852857616	0.0808080808080808	-1.58778163145103	5427693	0.756414528490503	Intergenic	NA	NA
NC_002516.2:5427719-5429842	-	2124	ATG	313	230.286878517793	0.101081335213916	-1.82374665274537	5429850	0.746084638453849	Intergenic	NA	NA
NC_002516.2:5431384-5433291	-	1908	ATG	69	56.5042024263543	0.032967032967033	-2.09011033324794	5433298	0.795401532822393	Intergenic	NA	NA
NC_002516.2:5434659-5435726	-	1068	ATG	102	149.040070168065	0.0681605975723623	-1.87024406685969	5435732	0.64645118293902	Intergenic	NA	NA
NC_002516.2:546337-547230	-	894	ATG	41	71.5292644452085	0.0423634336677815	-1.64376909454125	547237	0.84105298233922	Intergenic	NA	NA
NC_002516.2:5469118-5469945	-	828	ATG	31	58.3785112391157	0.0300842358604091	-1.81208313316051	5469953	0.770743085638121	Intergenic	NA	NA
NC_002516.2:5479644-5480264	-	621	ATG	16	40.126172737556	0.0240384615384615	-1.8013394221917	5480272	0.509830056647784	Intergenic	NA	NA
NC_002516.2:5495824-5497290	-	1467	ATG	13	13.8394350870346	0.00884353741496599	-1.81538265162636	5497296	0.709096967677441	Intergenic	NA	NA
NC_002516.2:5505851-5506609	-	759	ATG	57	117.060999994209	0.0669291338582677	-1.8013394221917	5506617	0.58813728757081	Intergenic	NA	NA
NC_002516.2:5511729-5511923	-	195	GTG	4	31.6145603386805	0.0202020202020202	-1.58065996639344	5511930	0.525824725091636	Intergenic	NA	NA
NC_002516.2:5511991-5513112	-	1122	ATG	21	29.2118537529407	0.0177777777777778	-1.8008433787253	5513120	0.835054981672776	Intergenic	NA	NA
NC_002516.2:5516402-5517094	-	693	ATG	22	49.4658853575043	0.028735632183908	-1.58140414488735	5517101	0.774408530489837	Intergenic	NA	NA
NC_002516.2:5521667-5522110	-	444	ATG	434	1519.40850057242	0.416107382550336	-1.57924711145602	5522117	0.957680773075641	Intergenic	NA	NA
NC_002516.2:5528662-5530647	-	1986	ATG	62	48.7808374456563	0.0281548516842634	-1.80816722446168	5530655	0.564811729423526	Intergenic	NA	NA
NC_002516.2:5533020-5534000	-	981	GTG	18	28.6265988432564	0.0172764227642276	-1.86471628680256	5534008	0.542819060313229	Intergenic	NA	NA
NC_002516.2:5535688-5536131	-	444	ATG	247	864.732487652968	0.281879194630872	-2.13981365449023	5536138	0.761412862379207	Intergenic	NA	NA
NC_002516.2:5537062-5537289	-	228	ATG	350	2371.09202540103	0.493506493506494	-1.58065996639344	5537296	0.986337887370876	Intergenic	NA	NA
NC_002516.2:5537322-5537738	-	417	ATG	881	3282.60754545163	0.495238095238095	-1.65277743325602	5537745	0.870376541152949	Intergenic	NA	NA
NC_002516.2:5537956-5538699	-	744	ATG	18	37.7089334160165	0.0240963855421687	-1.65277743325602	5538706	0.686771076307897	Intergenic	NA	NA
NC_002516.2:5538699-5540909	-	2211	GTG	170	120.16103218157	0.0578139114724481	-1.61139019309193	5540916	0.53082305898034	Intergenic	NA	NA
NC_002516.2:5542076-5543380	-	1305	ATG	423	506.086752027111	0.184250764525994	-1.93161157752103	5543387	0.530156614461846	Intergenic	NA	NA
NC_002516.2:5543420-5544601	-	1182	ATG	147	194.129407851821	0.090295358649789	-1.69374121693391	5544608	0.946351216261246	Intergenic	NA	NA
NC_002516.2:5544920-5545786	-	867	ATG	123	221.24741450811	0.109195402298851	-1.58031063418991	5545793	0.886037987337554	Intergenic	NA	NA
NC_002516.2:5547086-5548384	-	1299	TTG	107	128.607157322443	0.0583717357910906	-1.70667403650305	5548391	0.775741419526824	Intergenic	NA	NA
NC_002516.2:5548400-5548645	-	246	ATG	88	553.064356768241	0.196787148594378	-1.5805255775391	5548652	0.853715428190603	Intergenic	NA	NA
NC_002516.2:5548754-5549722	-	969	ATG	24	38.6400181917206	0.0236625514403292	-1.82773417362324	5549728	0.717760746417861	Intergenic	NA	NA
NC_002516.2:5549783-5551540	-	1758	GTG	46	40.8781112386005	0.0238500851788756	-1.83667111908266	5551546	0.536487837387537	Intergenic	NA	NA
NC_002516.2:5551684-5553108	-	1425	ATG	49	53.6982605752587	0.0301120448179272	-1.82521726684956	5553114	0.692435854715095	Intergenic	NA	NA
NC_002516.2:5553120-5553584	-	465	GTG	16	53.5015636500746	0.0277777777777778	-1.5805255775391	5553591	0.834055314895035	Intergenic	NA	NA
NC_002516.2:5556284-5556823	-	540	ATG	28	80.6957285992838	0.0460405156537753	-1.8008433787253	5556831	0.910029990003332	Intergenic	NA	NA
NC_002516.2:5559024-5559593	-	570	ATG	34	92.857425916229	0.0418848167539267	-1.7084064460574	5559600	0.585804731756081	Intergenic	NA	NA
NC_002516.2:5567658-5568869	-	1212	TTG	67	86.2960406281759	0.0444444444444444	-1.58065996639344	5568876	0.822392535821393	Intergenic	NA	NA
NC_002516.2:5571222-5571929	-	708	ATG	88	193.689205112928	0.0759493670886076	-1.81843530507355	5571935	0.643785404865045	Intergenic	NA	NA
NC_002516.2:5572225-5574486	-	2262	ATG	108	74.6187371172564	0.0428256070640177	-1.719627874368	5574493	0.696101299566811	Intergenic	NA	NA
NC_002516.2:5574585-5575160	-	576	ATG	20	54.0559839987801	0.0293609671848014	-1.82635349789923	5575166	0.576474508497168	Intergenic	NA	NA
NC_002516.2:5576031-5577917	-	1887	ATG	138	114.264053795517	0.0544973544973545	-2.28501135237236	5577923	0.625124958347218	Intergenic	NA	NA
NC_002516.2:5581765-5583645	-	1881	ATG	212	176.095114752714	0.083864118895966	-1.58031063418991	5583652	0.983672109296901	Intergenic	NA	NA
NC_002516.2:5605137-5606018	-	882	ATG	3	5.30481605682943	0.00338983050847458	-1.81538265162636	5606024	0.595134955014995	Intergenic	NA	NA
NC_002516.2:5612271-5613692	-	1422	ATG	51	56.007689526315	0.0308771929824561	-3.0059845650721	5613697	0.605131622792403	Intergenic	NA	NA
NC_002516.2:5617537-5618418	-	882	ATG	34	60.1212486440669	0.0338983050847458	-1.87296084558787	5618426	0.560479840053316	Intergenic	NA	NA
NC_002516.2:5618424-5618615	-	192	ATG	38	304.958912805425	0.133333333333333	-1.58065996639344	5618622	0.610129956681106	Intergenic	NA	NA
NC_002516.2:5618582-5619535	-	954	ATG	51	83.3970298589329	0.0428422152560084	-1.81065019481789	5619543	0.593802065978007	Intergenic	NA	NA
NC_002516.2:5621923-5623056	-	1134	ATG	44	60.5598174297679	0.0334212840809147	-1.82001437155933	5623064	0.541486171276241	Intergenic	NA	NA
NC_002516.2:5623043-5624797	-	1755	GTG	263	234.114990767413	0.0972696245733788	-1.58140414488735	5624804	0.528157280906364	Intergenic	NA	NA
NC_002516.2:5624904-5626427	-	1524	GTG	31	31.769838139951	0.0189914865749836	-1.58115600985984	5626434	0.654448517160946	Intergenic	NA	NA
NC_002516.2:5626379-5627134	-	756	ATG	19	39.1745638979301	0.0223978919631094	-1.58115600985984	5627141	0.724758413862046	Intergenic	NA	NA
NC_002516.2:5627868-5628671	-	804	ATG	44	85.3240550404536	0.0520446096654275	-1.60773494142897	5628678	0.770743085638121	Intergenic	NA	NA
NC_002516.2:5628671-5629789	-	1119	ATG	57	79.5013208516818	0.0409982174688057	-1.58031063418991	5629796	0.950349883372209	Intergenic	NA	NA
NC_002516.2:5629789-5630853	-	1065	ATG	31	45.4237292506603	0.0271535580524345	-1.58115600985984	5630860	0.802065978007331	Intergenic	NA	NA
NC_002516.2:5631950-5632870	-	921	ATG	936	1585.24438269669	0.204545454545455	-1.8008433787253	5632878	0.942019326891036	Intergenic	NA	NA
NC_002516.2:5632929-5635874	-	2946	ATG	181	96.0497298590735	0.0356052899287894	-1.65186975442699	5635881	0.670109963345552	Intergenic	NA	NA
NC_002516.2:5664993-5666057	-	1065	ATG	35	51.2848556055842	0.0243445692883895	-2.08043090439007	5666062	0.707097634121959	Intergenic	NA	NA
NC_002516.2:5666237-5667667	-	1431	ATG	129	140.777388453727	0.0599721059972106	-1.58146426326738	5667674	0.979340219926691	Intergenic	NA	NA
NC_002516.2:5667699-5672141	-	4443	ATG	328	115.450742613319	0.0566801619433198	-1.59014524941311	5672148	0.633788737087637	Intergenic	NA	NA
NC_002516.2:5672369-5673634	-	1266	ATG	59	72.7583321269632	0.0409771473601261	-1.80922743481254	5673642	0.718093968677108	Intergenic	NA	NA
NC_002516.2:5674031-5675134	-	1104	ATG	75	106.024440160209	0.0587172538392051	-2.10170045808956	5675139	0.675441519493502	Intergenic	NA	NA
NC_002516.2:5675187-5675702	-	516	GTG	20	60.3052307038413	0.0308285163776493	-2.51247748602465	5675711	0.618460513162279	Intergenic	NA	NA
NC_002516.2:5675717-5677897	-	2181	ATG	231	165.520462542418	0.0695970695970696	-1.6977491164955	5677904	0.861712762412529	Intergenic	NA	NA
NC_002516.2:5677915-5678436	-	522	ATG	48	143.078467361342	0.0552380952380952	-1.60129586994769	5678443	0.660779740086638	Intergenic	NA	NA
NC_002516.2:5678436-5679056	-	621	ATG	26	65.2050306985284	0.0336538461538462	-1.81573198382989	5679062	0.698100633122293	Intergenic	NA	NA
NC_002516.2:5679652-5680713	-	1062	GTG	46	67.5928205550943	0.0375586854460094	-1.72096144722369	5680720	0.787404198600467	Intergenic	NA	NA
NC_002516.2:5683474-5684739	-	1266	ATG	360	443.94914518147	0.169424743892829	-1.58778163145103	5684746	0.841719426857714	Intergenic	NA	NA
NC_002516.2:5687108-5687320	-	213	ATG	296	2144.52100964049	0.361111111111111	-1.8013394221917	5687328	0.976674441852716	Intergenic	NA	NA
NC_002516.2:5700761-5701717	-	957	GTG	387	630.858672008263	0.182291666666667	-1.84607560433065	5701725	0.510829723425525	Intergenic	NA	NA
NC_002516.2:5713235-5713678	-	444	GTG	154	539.14495181602	0.201342281879195	-1.81146489279464	5713686	0.523492169276908	Intergenic	NA	NA
NC_002516.2:5714273-5716855	-	2583	ATG	80	48.4120877576081	0.0282289249806651	-2.51074794578033	5716864	0.627124291902699	Intergenic	NA	NA
NC_002516.2:5716851-5718425	-	1575	GTG	265	262.803545781141	0.101394169835234	-1.58115600985984	5718432	0.919693435521493	Intergenic	NA	NA
NC_002516.2:5718885-5719319	-	435	ATG	40	142.915135777597	0.0753424657534247	-1.699360482968	5719326	0.743085638120626	Intergenic	NA	NA
NC_002516.2:5732912-5734117	-	1206	ATG	13	16.8271046963944	0.010752688172043	-1.81538265162636	5734123	0.821726091302899	Intergenic	NA	NA
NC_002516.2:5748603-5749352	-	750	GTG	17	35.3302158366529	0.0212483399734396	-1.81559759497555	5749358	0.902365878040653	Intergenic	NA	NA
NC_002516.2:5751530-5751784	-	255	ATG	15	90.9837637653885	0.0503875968992248	-1.86395250687311	5751792	0.605798067310896	Intergenic	NA	NA
